Id,price,discountedPrice,myntraRating,brandName,age,gender,color,season,usage,articleType,isEMIEnabled,isReturnable,isExchangeable
8457,499.0,499.0,1,Jealous 21,Adults-Women,Women,Pink,Fall,Casual,Tops,False,True,True
49770,499.0,499.0,1,Alma,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
42398,599.0,599.0,1,Flying Machine,Adults-Women,Women,Grey,Summer,Casual,Tshirts,True,True,True
19000,1099.0,1099.0,1,ADIDAS Originals,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
28747,550.0,550.0,1,AURELIA,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
3883,595.0,595.0,1,Wrangler,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
16048,1039.0,519.0,1,HIGHLANDER,Adults-Men,Men,Red,Fall,Casual,Shirts,True,True,True
48490,1999.0,1999.0,0,French Connection,Adults-Women,Women,Purple,Winter,Casual,Tops,False,True,True
43078,2095.0,2095.0,1,Nike,Adults-Women,Women,Black,Summer,Sports,Capris,False,True,True
34916,390.0,390.0,1,Fabindia,Adults-Women,Women,Black,Summer,Ethnic,Dupatta,False,True,True
31458,995.0,995.0,1,Nike,Adults-Men,Men,Grey,Summer,Sports,Shorts,False,True,True
28575,895.0,895.0,1,Nike,Adults-Women,Women,Pink,Summer,Casual,Tshirts,True,True,True
56798,1949.0,1949.0,1,Horsefly,Adults-Men,Men,Blue,Summer,Casual,Jeans,True,True,True
4894,799.0,799.0,1,Levis Kids,Kids-Girls,Women,Pink,Summer,Casual,Tops,False,True,True
5946,974.0,389.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
19656,999.0,999.0,0,United Colors of Benetton,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
31800,1299.0,1299.0,1,Lee,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
28111,195.0,195.0,1,Jockey,Adults-Men,Men,White,Summer,Casual,Boxers,False,True,True
27965,459.0,459.0,0,Jockey,Adults-Men,Men,Green,Summer,Casual,Innerwear Vests,False,True,True
1982,1299.0,1299.0,1,Puma,Adults-Women,Women,Purple,Fall,Casual,Shorts,False,True,True
57820,1099.0,1099.0,1,United Colors of Benetton,Adults-Women,Women,Blue,Summer,Casual,Tops,False,True,True
33559,895.0,895.0,1,Wrangler,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
11609,1399.0,1399.0,1,W,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
36817,699.0,699.0,0,Vishudh,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
39063,1099.0,1099.0,0,Arrow Sport,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
7847,599.0,479.0,1,Proline,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
54699,299.0,299.0,0,Shree,Adults-Women,Women,White,Fall,Ethnic,Kurtas,False,True,True
6995,1299.0,1299.0,1,s.Oliver,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
22619,1595.0,1595.0,1,Nike,Adults-Men,Men,White,Fall,Sports,Tshirts,True,True,True
13962,299.0,299.0,1,Jealous 21,Adults-Women,Women,Pink,Fall,Casual,Tops,False,True,True
13398,1799.0,1799.0,0,United Colors of Benetton,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
26843,974.0,487.0,1,HIGHLANDER,Adults-Men,Men,Grey,Summer,Casual,Trousers,True,True,True
29037,1299.0,1299.0,0,ADIDAS,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
30926,990.0,990.0,0,Fabindia,Adults-Women,Women,Blue,Summer,Ethnic,Skirts,True,True,True
47048,399.0,399.0,0,Shree,Adults-Women,Women,Multi,Summer,Ethnic,Salwar,False,True,True
27991,159.0,159.0,0,Jockey,Adults-Men,Men,Grey,Summer,Casual,Briefs,False,True,True
1976,1199.0,1199.0,1,Domyos,Adults-Men,Men,White,Summer,Casual,Shorts,False,True,True
56308,279.0,279.0,0,Biara,Adults-Women,Women,Red,Winter,Casual,Briefs,False,True,True
38979,1799.0,1799.0,0,Arrow,Adults-Men,Men,Grey,Summer,Formal,Shirts,True,True,True
37931,2199.0,2199.0,0,Mineral,Adults-Women,Women,Peach,Summer,Casual,Tunics,False,True,True
19490,329.0,329.0,0,Levis,Adults-Men,Men,Green,Summer,Casual,Briefs,False,True,True
12078,1299.0,1299.0,1,W,Adults-Women,Women,Pink,Fall,Ethnic,Kurtas,False,True,True
30328,399.0,399.0,0,Myntra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
12844,445.0,445.0,1,Ant,Kids-Boys,Boys,Multi,Fall,Casual,Tshirts,True,True,True
13996,3295.0,3295.0,1,Nike,Adults-Women,Women,Black,Fall,Sports,Jackets,True,True,True
9929,699.0,699.0,1,Jealous 21,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
25890,550.0,550.0,0,Femella,Adults-Women,Women,White,Summer,Casual,Leggings,False,True,True
15639,1295.0,1295.0,1,Nike,Adults-Men,Men,Purple,Fall,Casual,Tshirts,True,True,True
37569,299.0,299.0,1,Madagascar 3,Kids-Girls,Girls,Green,Summer,Casual,Tshirts,True,True,True
24942,499.0,499.0,1,United Colors of Benetton,Kids-Girls,Girls,Black,Summer,Casual,Tops,False,True,True
53810,699.0,629.0,0,Ayaany,Adults-Women,Women,Cream,Fall,Ethnic,Kurtas,False,True,True
38521,599.0,599.0,1,Angry Birds,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
49784,555.0,555.0,1,Little Miss Intimates,Adults-Women,Women,White,Summer,Casual,Night suits,False,True,True
3877,795.0,795.0,1,Wrangler,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
23955,1899.0,1899.0,1,Provogue,Adults-Men,Men,Purple,Fall,Casual,Shirts,True,True,True
48464,3499.0,3499.0,0,French Connection,Adults-Women,Women,Blue,Summer,Casual,Dresses,True,True,True
18314,1299.0,519.0,1,Wills Lifestyle,Adults-Men,Men,Red,Summer,Casual,Shirts,True,True,True
3279,495.0,495.0,1,Guerrilla,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
23169,324.0,324.0,0,Mark Taylor,Adults-Men,Men,Purple,Fall,Casual,Tshirts,True,True,True
59724,1800.0,900.0,0,Avirate,Adults-Women,Women,Beige,Summer,Casual,Bra,False,True,True
32229,890.0,890.0,0,Fabindia,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
4860,2995.0,2995.0,1,Nike,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
40609,769.0,769.0,0,Span,Adults-Women,Women,Pink,Summer,Ethnic,Kurtas,False,True,True
31231,1099.0,1099.0,1,Puma,Adults-Women,Women,Black,Winter,Sports,Shorts,False,True,True
26286,799.0,639.0,0,Proline,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
7878,650.0,520.0,1,Proline,Adults-Men,Men,Grey,Fall,Sports,Shorts,False,True,True
27354,379.0,379.0,0,Tantra,Adults-Women,Women,Black,Fall,Casual,Tshirts,True,True,True
22626,2995.0,2995.0,1,Nike,Adults-Men,Men,Grey,Fall,Sports,Sweaters,True,True,True
8830,899.0,899.0,1,SPYKAR,Adults-Men,Men,Cream,Fall,Casual,Tshirts,True,True,True
16413,1399.0,1399.0,0,Levis,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
6196,799.0,799.0,1,Lee,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
20171,1595.0,1595.0,1,Wrangler,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
39860,349.0,174.0,1,Gini and Jony,Kids-Boys,Boys,Green,Summer,Casual,Tshirts,True,True,True
40094,1499.0,1499.0,0,ADIDAS,Adults-Men,Men,Black,Summer,Sports,Tshirts,True,True,True
33566,895.0,895.0,1,Wrangler,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
57023,119.0,119.0,0,Jockey,Adults-Men,Men,Brown,Summer,Casual,Briefs,False,True,True
36828,649.0,649.0,0,Vishudh,Adults-Women,Women,Maroon,Summer,Ethnic,Kurtas,False,True,True
59985,3400.0,1700.0,1,Avirate,Adults-Women,Women,Green,Fall,Casual,Dresses,True,True,True
20343,999.0,999.0,1,Puma,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
57211,1195.0,597.0,0,Kraus Jeans,Adults-Women,Women,Pink,Fall,Casual,Jeggings,False,True,True
33754,595.0,595.0,1,Vero Moda,Adults-Women,Women,Orange,Summer,Casual,Tops,False,True,True
11404,1999.0,1999.0,0,United Colors of Benetton,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
19669,999.0,999.0,0,United Colors of Benetton,Adults-Women,Women,Black,Summer,Casual,Tshirts,True,True,True
2704,299.0,299.0,1,Disney,Kids-Girls,Girls,White,Summer,Casual,Dresses,True,True,True
26888,899.0,899.0,1,Jealous 21,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
7276,649.0,454.0,1,Superman,Adults-Men,Men,Yellow,Fall,Casual,Tshirts,True,True,True
49925,3230.0,3230.0,0,Fabindia,Adults-Women,Women,Green,Fall,Ethnic,Sarees,True,True,True
16621,1599.0,1599.0,0,Probase,Adults-Men,Men,Olive,Fall,Casual,Trousers,True,True,True
50034,545.0,545.0,0,Hanes,Adults-Men,Men,Grey,Summer,Casual,Lounge Pants,False,True,True
34571,850.0,850.0,1,Tonga,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
4097,995.0,995.0,0,Nike,Adults-Men,Men,Red,Fall,Sports,Tshirts,True,True,True
37790,899.0,899.0,0,John Players,Adults-Men,Men,Grey,Summer,Formal,Shirts,True,True,True
5145,895.0,895.0,1,Wrangler,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
14512,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
24387,599.0,599.0,1,Folklore,Adults-Women,Women,Brown,Fall,Ethnic,Kurtas,False,True,True
5979,1169.0,467.0,1,LOCOMOTIVE,Adults-Men,Men,Black,Summer,Casual,Shirts,True,True,True
33330,1999.0,1999.0,0,Arrow New York,Adults-Men,Men,Grey,Summer,Formal,Shirts,True,True,True
9788,299.0,299.0,1,Probase,Adults-Men,Men,Yellow,Summer,Casual,Tshirts,True,True,True
43047,1595.0,1595.0,0,Nike,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
13737,1445.0,1445.0,0,Belmonte,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
34929,390.0,390.0,0,Fabindia,Adults-Women,Women,Beige,Summer,Ethnic,Dupatta,False,True,True
27502,399.0,399.0,1,Jockey,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
31467,1295.0,1295.0,1,Nike,Adults-Men,Men,White,Summer,Sports,Tshirts,True,True,True
50450,289.0,289.0,0,Chromozome,Adults-Men,Men,Grey Melange,Summer,Casual,Briefs,False,True,True
34115,799.0,799.0,0,Doodle,Kids-Girls,Girls,Blue,Summer,Casual,Dresses,True,True,True
22070,699.0,699.0,1,Vishudh,Adults-Women,Women,Blue,Fall,Ethnic,Kurtas,False,True,True
51582,2095.0,2095.0,1,Wrangler,Adults-Women,Women,Black,Summer,Casual,Jeggings,False,True,True
13505,499.0,499.0,1,Chimp,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
2152,899.0,899.0,0,Basics,Adults-Men,Men,White,Spring,Casual,Tshirts,True,True,True
17999,1499.0,1499.0,0,Puma,Adults-Men,Men,Grey,Fall,Casual,Track Pants,True,True,True
30787,790.0,790.0,1,Fabindia,Adults-Men,Men,Mustard,Summer,Ethnic,Kurtas,False,True,True
3080,299.0,299.0,1,Probase,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
8468,1299.0,1299.0,1,SCULLERS FOR HER,Adults-Women,Women,Black,Fall,Casual,Tunics,False,True,True
31655,1649.0,1649.0,1,Indigo Nation,Adults-Men,Men,Black,Summer,Casual,Shirts,True,True,True
50662,569.0,569.0,0,Chromozome,Adults-Men,Men,Navy Blue,Summer,Sports,Lounge Pants,False,True,True
28778,450.0,450.0,1,AURELIA,Adults-Women,Women,Orange,Summer,Ethnic,Kurtis,False,True,True
19803,999.0,999.0,1,U.S. Polo Assn.,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
7420,999.0,999.0,1,W,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
36470,650.0,650.0,0,AURELIA,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
52135,590.0,590.0,0,Femella,Adults-Women,Women,Green,Summer,Casual,Tshirts,True,True,True
14720,999.0,999.0,1,Jealous 21,Adults-Women,Women,Purple,Fall,Casual,Tops,False,True,True
24989,699.0,699.0,0,United Colors of Benetton,Adults-Women,Women,Blue,Summer,Casual,Tops,False,True,True
52909,1598.0,1598.0,0,FNF,Adults-Women,Women,Green,Fall,Ethnic,Sarees,True,True,True
10380,1999.0,1999.0,1,United Colors of Benetton,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
57447,549.0,549.0,1,Angry Birds,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
4063,399.0,399.0,0,Myntra,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
37764,1799.0,1799.0,0,John Players,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
32216,990.0,990.0,1,Fabindia,Adults-Women,Women,Navy Blue,Summer,Ethnic,Kurtas,False,True,True
11094,1699.0,1699.0,1,SCULLERS,Adults-Women,Women,Black,Fall,Casual,Sweaters,True,True,True
56753,584.0,584.0,1,Horsefly,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
24373,549.0,549.0,1,Folklore,Adults-Women,Women,Maroon,Fall,Ethnic,Kurtas,False,True,True
40636,689.0,689.0,1,Span,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
26424,1295.0,1295.0,1,Turtle,Adults-Men,Men,Black,Summer,Casual,Shirts,True,True,True
12611,1099.0,1099.0,1,Jealous 21,Adults-Women,Women,Green,Fall,Casual,Tops,False,True,True
23156,324.0,324.0,0,Mark Taylor,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
35033,390.0,390.0,0,Fabindia,Adults-Women,Women,Green,Summer,Ethnic,Churidar,False,True,True
30773,1290.0,1290.0,1,Fabindia,Adults-Men,Men,Teal,Summer,Ethnic,Kurtas,False,True,True
3074,299.0,299.0,1,Tantra,Adults-Women,Women,Yellow,Summer,Casual,Tshirts,True,True,True
6506,1299.0,1299.0,1,ADIDAS,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
18925,1399.0,1399.0,1,Levis,Adults-Men,Men,Brown,Fall,Casual,Tshirts,True,True,True
17151,2799.0,1119.0,0,U.S. Polo Assn.,Adults-Men,Men,Navy Blue,Winter,Casual,Jackets,True,True,True
4251,399.0,399.0,1,Probase,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
15606,1295.0,1295.0,1,Nike,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
21433,1595.0,1595.0,0,roxy,Adults-Women,Women,Blue,Winter,Casual,Shorts,False,True,True
53013,4476.0,4476.0,0,FNF,Adults-Women,Women,Multi,Fall,Ethnic,Sarees,True,True,True
40404,1250.0,1250.0,1,Tonga,Adults-Women,Women,Red,Summer,Casual,Tops,False,True,True
44898,1499.0,1499.0,1,Puma,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
10374,799.0,799.0,0,United Colors of Benetton,Adults-Women,Women,Green,Fall,Casual,Tshirts,True,True,True
3410,399.0,399.0,1,Myntra,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
26272,599.0,479.0,0,Proline,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
12047,1699.0,1699.0,0,SPYKAR,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
30317,399.0,399.0,0,Myntra,Adults-Men,Men,Pink,Summer,Casual,Tshirts,True,True,True
46397,1599.0,1599.0,1,ADIDAS,Adults-Men,Men,Purple,Summer,Casual,Shirts,True,True,True
6162,999.0,999.0,1,Lee,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
17535,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Red,Fall,Formal,Shirts,True,True,True
20185,1595.0,1595.0,1,Wrangler,Adults-Men,Men,Pink,Fall,Casual,Shirts,True,True,True
38946,299.0,149.0,1,Gini and Jony,Kids-Girls,Girls,Green,Summer,Casual,Tops,False,True,True
53477,795.0,516.0,0,Amante,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
37132,1699.0,679.0,0,Wills Lifestyle,Adults-Men,Men,Blue,Summer,Formal,Shirts,True,True,True
45512,599.0,599.0,1,FILA,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
40060,999.0,999.0,0,ADIDAS,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
24525,949.0,949.0,1,Mother Earth,Adults-Men,Men,White,Fall,Casual,Shirts,True,True,True
10710,995.0,995.0,1,Nike,Adults-Women,Women,Orange,Fall,Casual,Tshirts,True,True,True
59971,2200.0,1100.0,0,Avirate,Adults-Women,Women,Multi,Fall,Casual,Dresses,True,True,True
32440,1599.0,1599.0,1,ADIDAS,Adults-Men,Men,Black,Summer,Sports,Tshirts,True,True,True
1949,899.0,899.0,1,Puma,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
4407,599.0,599.0,1,John Lenon,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
41380,1195.0,1195.0,1,Wrangler,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
26040,899.0,899.0,1,John Miller,Adults-Men,Men,Blue,Summer,Formal,Shirts,True,True,True
46999,499.0,499.0,0,Shree,Adults-Women,Women,Orange,Summer,Ethnic,Kurtas,False,True,True
12275,1199.0,1199.0,0,Genesis,Adults-Men,Men,Navy Blue,Winter,Casual,Shirts,True,True,True
7282,649.0,454.0,1,Batman,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
35457,499.0,499.0,0,Doodle,Kids-Boys,Boys,Grey,Summer,Casual,Tshirts,True,True,True
30919,690.0,690.0,0,Fabindia,Adults-Women,Women,Pink,Summer,Ethnic,Trousers,True,True,True
34585,2150.0,2150.0,1,Tonga,Adults-Women,Women,Green,Summer,Casual,Dresses,True,True,True
47077,399.0,399.0,0,Shree,Adults-Women,Women,Pink,Fall,Ethnic,Patiala,False,True,True
9149,1799.0,1799.0,0,Lee,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
43686,499.0,499.0,0,Doodle,Kids-Boys,Boys,White,Summer,Casual,Tshirts,True,True,True
12024,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Black,Fall,Formal,Shirts,True,True,True
6101,599.0,599.0,0,United Colors of Benetton,Adults-Women,Women,Blue,Summer,Casual,Tshirts,True,True,True
17556,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Green,Fall,Formal,Shirts,True,True,True
9975,1795.0,1795.0,1,Nike,Adults-Men,Men,Red,Fall,Sports,Tshirts,True,True,True
16484,1039.0,415.0,1,LOCOMOTIVE,Adults-Men,Men,Red,Fall,Casual,Shirts,True,True,True
15201,799.0,799.0,0,Arrow Sport,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
53414,499.0,499.0,0,Alma,Adults-Women,Women,Black,Fall,Ethnic,Kurtas,False,True,True
37151,499.0,499.0,1,Campbell,Adults-Men,Men,Beige,Summer,Casual,Tshirts,True,True,True
59912,599.0,599.0,0,DIVA,Adults-Women,Women,Multi,Summer,Ethnic,Kurtas,False,True,True
24546,599.0,599.0,1,Mother Earth,Adults-Women,Women,Brown,Fall,Ethnic,Tops,False,True,True
15033,1999.0,1999.0,1,ADIDAS,Adults-Women,Women,Grey,Fall,Casual,Sweaters,True,True,True
4464,599.0,599.0,1,Disney,Kids-Boys,Boys,Red,Summer,Casual,Tshirts,True,True,True
44691,1299.0,649.0,0,Wills Lifestyle,Adults-Women,Women,Yellow,Summer,Casual,Tops,False,True,True
57286,2999.0,2999.0,1,French Connection,Adults-Men,Men,Grey,Summer,Casual,Shirts,True,True,True
30146,599.0,599.0,1,Flying Machine,Adults-Women,Women,Yellow,Summer,Casual,Tshirts,True,True,True
28985,2199.0,2199.0,0,Biba,Adults-Women,Women,White,Summer,Ethnic,Kurta Sets,False,True,True
12216,899.0,899.0,0,Basics,Adults-Men,Men,Green,Summer,Formal,Trousers,True,True,True
42566,799.0,799.0,1,Mother Earth,Adults-Women,Women,Beige,Summer,Casual,Tops,False,True,True
31094,699.0,349.0,0,Gini and Jony,Kids-Boys,Boys,Red,Summer,Casual,Shirts,True,True,True
47014,399.0,399.0,0,Shree,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
35434,799.0,799.0,0,Doodle,Kids-Girls,Girls,Blue,Summer,Casual,Dresses,True,True,True
22483,995.0,348.0,0,Global Desi,Adults-Women,Women,Yellow,Summer,Ethnic,Kurtis,False,True,True
14585,799.0,799.0,1,United Colors of Benetton,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
52390,574.0,574.0,0,Red Rose,Adults-Women,Women,Green,Winter,Casual,Nightdress,False,True,True
21662,355.0,355.0,1,Enamor,Adults-Women,Women,Skin,Summer,Casual,Bra,False,True,True
40655,939.0,939.0,0,Span,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
1572,1299.0,1299.0,0,Kalenji,Adults-Men,Men,Black,Fall,Sports,Track Pants,True,True,True
32275,749.0,749.0,0,Vishudh,Adults-Women,Women,Beige,Summer,Ethnic,Kurtas,False,True,True
41787,1400.0,1400.0,0,Remanika,Adults-Women,Women,Purple,Summer,Casual,Tops,False,True,True
12672,1199.0,1199.0,1,Probase,Adults-Men,Men,Yellow,Fall,Casual,Shorts,False,True,True
42102,999.0,999.0,1,ADIDAS,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
48438,1699.0,1699.0,1,French Connection,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
27595,999.0,999.0,0,SCULLERS,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
7685,2199.0,2199.0,1,Puma,Adults-Men,Men,Black,Fall,Sports,Tshirts,True,True,True
35050,430.0,430.0,1,Fabindia,Adults-Women,Women,Brown,Summer,Ethnic,Kurtis,False,True,True
23135,549.0,549.0,0,Chhota Bheem,Kids-Boys,Boys,Green,Fall,Casual,Tshirts,True,True,True
6757,1590.0,1590.0,1,Timberland,Adults-Men,Men,Yellow,Summer,Casual,Tshirts,True,True,True
34182,449.0,224.0,0,Gini and Jony,Kids-Boys,Boys,Green,Summer,Casual,Tshirts,True,True,True
42330,1299.0,1299.0,1,Prafful,Adults-Women,Women,Multi,Summer,Ethnic,Sarees,True,True,True
3017,899.0,899.0,1,Lee,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
35262,1399.0,1399.0,0,Lee,Adults-Women,Women,Grey,Summer,Casual,Shirts,True,True,True
23307,1099.0,1099.0,0,W,Adults-Women,Women,Green,Fall,Casual,Tunics,False,True,True
58498,1800.0,1800.0,0,Tonga,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
4232,399.0,399.0,1,Probase,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
21450,1995.0,1995.0,1,roxy,Adults-Women,Women,Grey,Winter,Casual,Tops,False,True,True
33195,1199.0,1199.0,0,Sepia,Adults-Women,Women,Pink,Summer,Casual,Tunics,False,True,True
5126,1195.0,1195.0,1,Wrangler,Adults-Women,Women,Grey,Summer,Casual,Tops,False,True,True
52364,563.0,563.0,0,Red Rose,Adults-Women,Women,Pink,Winter,Casual,Nightdress,False,True,True
41773,1400.0,1400.0,0,Remanika,Adults-Women,Women,White,Summer,Casual,Tops,False,True,True
2303,895.0,895.0,0,Nike,Adults-Women,Women,Pink,Fall,Sports,Tshirts,True,True,True
13754,795.0,795.0,0,Belmonte,Adults-Men,Men,White,Fall,Formal,Shirts,True,True,True
27561,1599.0,1599.0,0,SCULLERS,Adults-Men,Men,Lavender,Summer,Casual,Shirts,True,True,True
16226,1199.0,1199.0,1,Puma,Adults-Women,Women,Grey,Fall,Casual,Capris,False,True,True
50433,419.0,419.0,1,Chromozome,Adults-Men,Men,Black,Winter,Casual,Innerwear Vests,False,True,True
28529,1095.0,1095.0,0,Nike,Adults-Women,Women,Purple,Summer,Casual,Tshirts,True,True,True
34176,449.0,224.0,0,Gini and Jony,Kids-Boys,Boys,White,Summer,Casual,Tshirts,True,True,True
16828,499.0,499.0,1,Little Miss,Adults-Women,Women,Green,Fall,Casual,Tshirts,True,True,True
31636,1349.0,1349.0,1,Indigo Nation,Adults-Men,Men,Black,Summer,Formal,Shirts,True,True,True
13566,195.0,195.0,0,Hanes,Adults-Men,Men,Grey,Summer,Casual,Innerwear Vests,False,True,True
2131,1199.0,1199.0,0,Basics,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
22221,499.0,499.0,1,Little Miss,Adults-Women,Women,Maroon,Fall,Casual,Tshirts,True,True,True
19860,2799.0,1399.0,1,U.S. Polo Assn.,Adults-Men,Men,Olive,Winter,Casual,Jackets,True,True,True
7443,399.0,319.0,0,Proline,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
34344,399.0,399.0,1,Myntra,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
6591,799.0,799.0,1,SPYKAR,Adults-Women,Women,White,Summer,Casual,Tshirts,True,True,True
50601,169.0,169.0,0,Chromozome,Adults-Men,Men,Red,Summer,Casual,Briefs,False,True,True
14743,1599.0,1599.0,0,Arrow,Adults-Men,Men,Purple,Fall,Formal,Shirts,True,True,True
52156,590.0,590.0,0,Femella,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
40493,575.0,575.0,1,Femella,Adults-Women,Women,Blue,Summer,Casual,Leggings,False,True,True
33161,1399.0,1399.0,1,Sepia,Adults-Women,Women,White,Summer,Casual,Tunics,False,True,True
38589,895.0,895.0,1,Nike,Adults-Women,Women,Black,Summer,Casual,Tshirts,True,True,True
57424,549.0,549.0,1,Angry Birds,Adults-Women,Women,Charcoal,Summer,Casual,Tshirts,True,True,True
25004,2799.0,2799.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Shirts,True,True,True
13102,2299.0,2299.0,1,ADIDAS,Adults-Men,Men,White,Fall,Casual,Sweatshirts,True,True,True
2555,399.0,399.0,1,Domyos,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
43672,1695.0,1695.0,0,ONLY,Adults-Women,Women,Peach,Summer,Casual,Dresses,True,True,True
31252,599.0,599.0,1,Puma,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
19438,2895.0,2895.0,1,Quiksilver,Adults-Men,Men,Blue,Summer,Casual,Shorts,False,True,True
9981,2495.0,2495.0,1,Nike,Adults-Men,Men,Blue,Fall,Sports,Jackets,True,True,True
8853,519.0,519.0,1,Mark Taylor,Adults-Men,Men,White,Fall,Casual,Shirts,True,True,True
16470,1039.0,415.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
7027,600.0,600.0,1,Classic Polo,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
39803,799.0,799.0,0,Peter England,Adults-Men,Men,Purple,Summer,Formal,Shirts,True,True,True
20112,599.0,599.0,0,DIVA,Adults-Women,Women,Olive,Fall,Ethnic,Kurtas,False,True,True
